nba_id,Player,Season,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
201162,Jared Dudley,2019,BRK,PF,20.67,-0.7873111586390615,-1.2531449914479298,0.4658338328088682,1.2506439478917728,Stationary Shooter,Helper
1628991,Jaren Jackson Jr.,2019,MEM,PF,26.117,-0.8277779290145479,-1.8182141876554323,0.9904362586408848,1.513270640202814,Post Scorer,Helper
1628417,Jaron Blossomgame,2019,CLE,SF,16.265,-0.8204506947069992,-1.0668194062303658,0.2463687115233664,0.4408219508871958,Stretch Big,Helper
1628386,Jarrett Allen,2019,BRK,C,26.201,0.6796503906526855,-0.2949561642548218,0.9746065549075074,4.16557646127778,Roll + Cut Big,Anchor Big
1629121,Jaylen Adams,2019,ATL,PG,12.576,-2.13507652064569,-1.7593035463712494,-0.3757729742744402,0.0637471657717999,Primary Ball Handler,Point of Attack
1627759,Jaylen Brown,2019,BOS,SG,25.856,-0.3183116532764136,-0.6500991559637624,0.3317875026873489,2.550202969985717,Stationary Shooter,Wing Stopper
1628369,Jayson Tatum,2019,BOS,SF,31.071,1.424026918842983,0.1644560313538141,1.259570887489169,6.07166201939604,Shot Creator,Chaser
201145,Jeff Green,2019,WAS,PF,27.229,-1.5278072721304672,-0.2206707830656233,-1.3071364890648438,1.1369486131172784,Movement Shooter,Helper
201952,Jeff Teague,2019,MIN,PG,30.097,0.9630563606005784,1.2469108944723528,-0.2838545338717744,2.74656727155426,Shot Creator,Point of Attack
203924,Jerami Grant,2019,OKC,PF,32.655,1.1132191762100836,-0.3093408310157555,1.4225600072258393,5.932607841757126,Stretch Big,Helper
203087,Jeremy Lamb,2019,CHO,SG,28.483,1.2138569986788044,0.8590038940478162,0.3548531046309882,5.257647848033429,Secondary Ball Handler,Chaser
202391,Jeremy Lin,2019,ATL/TOR,PG,19.41,-1.5412781577915011,-0.745643783852743,-0.7956343739387585,0.766309867254188,Primary Ball Handler,Point of Attack
1626170,Jerian Grant,2019,ORL,PG,15.646,-1.714097538387609,-1.7000806321787418,-0.0140169062088675,0.3954915318068606,Primary Ball Handler,Point of Attack
201573,Jerryd Bayless,2019,MIN,PG,19.323,-2.095840641700188,-0.4511956420685036,-1.6446449996316843,0.1145632161995658,Primary Ball Handler,Point of Attack
1628975,Jevon Carter,2019,MEM,PG,14.785,-1.927154042875224,-1.7314803968700083,-0.1956736460052149,0.1633594313477252,Secondary Ball Handler,Point of Attack
202710,Jimmy Butler Iii,2019,MIN/PHI,SG,33.615,1.836373937907306,1.951864867106005,-0.1154909291986996,5.989647552601006,Shot Creator,Wing Stopper
201149,Joakim Noah,2019,MEM,C,16.489,1.6807003509213054,-0.086660996637889,1.7673613475591945,1.8285451694043109,Roll + Cut Big,Anchor Big
203925,Joe Harris,2019,BRK,SG,30.177,-0.2342030105181078,-0.1105530524900318,-0.1236499580280758,3.183346191187521,Off Screen Shooter,Chaser
204060,Joe Ingles,2019,UTA,PF,31.312,1.7322804121894213,0.6048688766389452,1.1274115355504764,6.865190395814455,Secondary Ball Handler,Wing Stopper
203954,Joel Embiid,2019,PHI,C,33.661,4.031318748496124,2.2829975119947563,1.7483212365013672,8.900950041687556,Post Scorer,Anchor Big
1628381,John Collins,2019,ATL,PF,29.977,-0.0323690688104665,1.3561830799553245,-1.3885521487657904,2.780203684252941,Roll + Cut Big,Helper
203098,John Jenkins,2019,WAS/NYK,SG,12.811,-2.615939421387047,-0.9367877760260218,-1.6791516453610256,-0.0531207607378349,Off Screen Shooter,Low Activity
202322,John Wall,2019,WAS,PG,34.495,0.9414895110170782,0.9510568950998948,-0.0095673840828165,2.382883283673468,Shot Creator,Point of Attack
1629140,Johnathan Williams,2019,LAL,C,15.487,-0.6441479670264288,-0.1591899467068129,-0.4849580203196159,0.4160035705566069,Roll + Cut Big,Mobile Big
1628413,Jonah Bolden,2019,PHI,PF,14.514,-1.0677779095801303,-1.32932676369886,0.2615488541187297,0.5377773581842021,Stationary Shooter,Helper
201973,Jonas Jerebko,2019,GSW,PF,16.685,0.698308159547091,0.4608947870261161,0.2374133725209748,2.435503808300927,Stationary Shooter,Low Activity
202685,Jonas Valančiūnas,2019,TOR/MEM,C,22.269,0.8234376909143564,0.272591729524137,0.5508459613902195,2.2712771349017955,Post Scorer,Anchor Big
1628371,Jonathan Isaac,2019,ORL,PF,26.616,0.620806654569636,-1.0817839271812109,1.7025905817508469,3.890162578707331,Stationary Shooter,Helper
203613,Jonathon Simmons,2019,ORL/PHI,SG,19.003,-2.702367183350621,-2.3965827502599084,-0.3057844330907132,-0.2284095852364239,Secondary Ball Handler,Wing Stopper
1628395,Jordan Bell,2019,GSW,C,11.591,-0.5956008354013176,-1.3078574714538838,0.7122566360525664,0.9072557656645842,Roll + Cut Big,Mobile Big
203903,Jordan Clarkson,2019,CLE,SG,27.339,-2.98634986341816,0.0147028036232625,-3.0010526670414226,-0.8750182284204023,Shot Creator,Low Activity
203895,Jordan Mcrae,2019,WAS,SG,12.326,-0.9748912692764046,-0.4609417345066297,-0.5139495347697749,0.3004498650726181,Secondary Ball Handler,Low Activity
101181,Jose Calderon,2019,DET,PG,12.898,-2.678008277055894,-2.302414987107262,-0.3755932899486315,-0.1258292119534995,Primary Ball Handler,Low Activity
1628404,Josh Hart,2019,LAL,SG,25.593,-1.3143683276644915,-1.617173692301339,0.3028053646368475,1.1680941529288116,Off Screen Shooter,Wing Stopper
1628367,Josh Jackson,2019,PHO,SG,25.015,-3.0375648762798475,-2.3416671422777564,-0.6958977340020905,-0.844941283741342,Secondary Ball Handler,Helper
1629006,Josh Okogie,2019,MIN,SG,23.582,-0.0619521744439218,-0.8864228406791699,0.8244706662352482,2.61937504377631,Stationary Shooter,Wing Stopper
1626196,Josh Richardson,2019,MIA,SG,34.787,0.8299578307763995,0.2279435415172207,0.6020142892591789,5.296616533939441,Primary Ball Handler,Point of Attack
201950,Jrue Holiday,2019,NOP,SG,35.851,3.070124233540321,3.187383529413609,-0.1172592958732886,8.48266016457342,Shot Creator,Point of Attack
1627823,Juancho Hernangomez,2019,DEN,PF,19.403,-0.8180297793225647,-0.8021341411845937,-0.0158956381379711,1.365522758497953,Movement Shooter,Helper
1627395,Julian Washburn,2019,MEM,SF,14.104,-1.3892165167944768,-1.4442950513424275,0.0550785345479507,0.1605567163638541,Movement Shooter,Wing Stopper
203944,Julius Randle,2019,NOP,PF,30.572,0.3919779937993704,1.227414383320156,-0.8354363895207857,4.014463379840234,Shot Creator,Helper
203200,Justin Holiday,2019,CHI/MEM,SG,31.787,-1.6744513198599598,-2.08012645301542,0.4056751331554602,1.1651648419057616,Off Screen Shooter,Wing Stopper
1628382,Justin Jackson,2019,SAC/DAL,SF,19.917,-2.132944436092589,-1.058657786491791,-1.0742866496007977,0.2427315694702036,Stationary Shooter,Chaser
1626159,Justise Winslow,2019,MIA,SF,29.69,0.0059749508827292,-1.055245342450792,1.0612202933335215,3.028603699390493,Primary Ball Handler,Wing Stopper
203994,Jusuf Nurkić,2019,POR,C,27.413,3.318314910140028,1.259076702220192,2.059238207919836,7.278984687203937,Post Scorer,Anchor Big
1628443,Kadeem Allen,2019,NYK,PG,21.871,-0.4480156394817415,0.0688608833577896,-0.516876522839531,0.5185151656755406,Slasher,Point of Attack
1626157,Karl-Anthony Towns,2019,MIN,C,33.048,3.6708394345629207,3.4750210952434872,0.1958183393194335,9.945912101003504,Shot Creator,Anchor Big
202695,Kawhi Leonard,2019,TOR,SF,34.004,4.046062428754985,3.5357664097349195,0.5102960190200654,8.448047760477765,Shot Creator,Wing Stopper
1628966,Keita Bates-Diop,2019,MIN,SF,16.778,-1.748200861176351,-1.423037996817494,-0.3251628643588576,0.2009281549881569,Movement Shooter,Chaser
203482,Kelly Olynyk,2019,MIA,PF,22.94,0.4388521705102485,-0.5523773103046055,0.991229480814854,3.3155928755442647,Movement Shooter,Helper
1626162,Kelly Oubre Jr.,2019,WAS/PHO,SF,27.866,-0.6938738566866084,-0.2973979476939283,-0.39647590899268,2.0894168349805464,Movement Shooter,Chaser
202689,Kemba Walker,2019,CHO,PG,34.91,2.7997333298589124,3.887877198441001,-1.0881438685820897,9.618405910747503,Primary Ball Handler,Point of Attack
202702,Kenneth Faried,2019,BRK/HOU,C,19.681,0.268763139919287,0.6601694390408599,-0.3914062991215729,1.2510460440780868,Roll + Cut Big,Mobile Big
1629026,Kenrich Williams,2019,NOP,SF,23.461,-0.2120370193770029,-0.786890033842089,0.5748530144650861,1.513652722221772,Movement Shooter,Wing Stopper
203145,Kent Bazemore,2019,ATL,SG,24.529,-1.8202232962020035,-1.6494724813415995,-0.170750814860404,0.5793266168438477,Secondary Ball Handler,Wing Stopper
203484,Kentavious Caldwell-Pope,2019,LAL,SG,24.817,-1.227901281994563,-0.0658275888077971,-1.162073693186766,1.5009964779428848,Off Screen Shooter,Chaser
201142,Kevin Durant,2019,GSW,SF,34.635,4.809305012174822,4.0103703145780605,0.7989346975967617,12.439586440290482,Shot Creator,Wing Stopper
1628989,Kevin Huerter,2019,ATL,SG,27.313,-1.084447918492549,-0.701948549824525,-0.382499368668024,1.702704265229544,Secondary Ball Handler,Chaser
1628995,Kevin Knox Ii,2019,NYK,PF,28.773,-5.3972121306429015,-2.6413065045856725,-2.755905626057229,-4.035165474305214,Movement Shooter,Low Activity
201567,Kevin Love,2019,CLE,PF,27.18,2.8528222532781813,2.2344719880333086,0.6183502652448728,2.02928900002043,Versatile Big,Helper
1626172,Kevon Looney,2019,GSW,C,18.518,1.1502060729545305,0.9247751694382318,0.2254309035162988,3.3999006197803285,Roll + Cut Big,Mobile Big
203920,Khem Birch,2019,ORL,C,12.856,0.6702383883488483,-0.5093296889421894,1.1795680772910375,1.2735364127216973,Roll + Cut Big,Anchor Big
203114,Khris Middleton,2019,MIL,SF,31.085,1.7275244401342456,1.2966450630711883,0.430879377063057,6.392473276056848,Shot Creator,Helper
202691,Klay Thompson,2019,GSW,SG,34.004,0.4847783607732216,1.0673780660614465,-0.5825997052882248,4.932360034552597,Off Screen Shooter,Wing Stopper
201585,Kosta Koufos,2019,SAC,C,11.943,-0.2001334177598457,-1.6467167402915472,1.4465833225317015,0.7074349575555995,Roll + Cut Big,Anchor Big
1627739,Kris Dunn,2019,CHI,PG,30.205,-1.5297763183636075,-1.7508292117980138,0.2210528934344061,0.7516681696278132,Slasher,Point of Attack
203937,Kyle Anderson,2019,MEM,SF,29.802,-1.1288084372761915,-2.02171218624788,0.8929037489716878,1.0280603235103565,Roll + Cut Big,Wing Stopper
2594,Kyle Korver,2019,CLE/UTA,PF,19.056,-0.3884847614630459,0.0221300794326163,-0.4106148408956622,1.716481744134972,Off Screen Shooter,Low Activity
1628398,Kyle Kuzma,2019,LAL,PF,33.051,-0.2199106542891275,0.7799369837721095,-0.999847638061237,3.2329603361455685,Shot Creator,Helper
200768,Kyle Lowry,2019,TOR,PG,34.052,3.025104403347167,2.1953490285452224,0.8297553748019448,7.753518120584059,Primary Ball Handler,Chaser
202681,Kyrie Irving,2019,BOS,PG,33.045,3.249786583509485,3.130829830584462,0.1189567529250227,8.069769887023233,Shot Creator,Point of Attack
200746,Lamarcus Aldridge,2019,SAS,C,33.171,1.5090898671295343,1.0030720076930344,0.5060178594365,6.794674370705039,Post Scorer,Anchor Big
202362,Lance Stephenson,2019,LAL,SG,16.511,-2.538820505186221,-1.284473792973252,-1.2543467122129688,-0.1237062857028472,Shot Creator,Low Activity
202498,Lance Thomas,2019,NYK,PF,17.029,-3.341324327888968,-2.8161561523144902,-0.525168175574477,-0.4849360328482096,Stationary Shooter,Helper
1629013,Landry Shamet,2019,PHI/LAC,SG,22.808,-1.4500744550214109,-0.4636892803296866,-0.9863851746917242,1.068199518715084,Off Screen Shooter,Chaser
204038,Langston Galloway,2019,DET,SG,21.813,-1.2642864070148363,-0.2939986609372624,-0.9702877460775742,1.2457160262339215,Movement Shooter,Wing Stopper
1626204,Larry Nance Jr.,2019,CLE,C,26.798,0.1498623972151259,-0.5701671265394491,0.7200295237545753,2.9445844565316937,Roll + Cut Big,Anchor Big
1628374,Lauri Markkanen,2019,CHI,PF,32.35,0.4012038879509693,1.0217734085325436,-0.6205695205815742,3.036104394206652,Movement Shooter,Helper
2544,Lebron James,2019,LAL,SF,35.226,4.589227258573896,4.066896365996178,0.5223308925777179,8.664324615476405,Shot Creator,Helper
1628366,Lonzo Ball,2019,LAL,PG,30.268,-0.0584790244138478,-0.9209418280091894,0.8624628035953418,2.138563892033773,Primary Ball Handler,Point of Attack
101150,Lou Williams,2019,LAC,SG,26.571,0.2075657637388552,3.0139545900485785,-2.806388826309723,3.34362439565267,Slasher,Low Activity
1629029,Luka Dončić,2019,DAL,SG,32.193,1.3846609243407475,1.7045399092988225,-0.3198789849580749,5.673956186455591,Shot Creator,Low Activity
1628379,Luke Kennard,2019,DET,SG,22.804,-1.9484794092317168,-0.8824138235432156,-1.0660655856885013,0.3872216511151465,Secondary Ball Handler,Low Activity
1628436,Luke Kornet,2019,NYK,C,17.044,0.475377178447063,-0.5296108372657635,1.0049880157128266,1.4531678007217013,Stretch Big,Helper
2736,Luol Deng,2019,MIN,SF,17.284,-0.53794542469997,-0.3178294431644198,-0.2201159815355502,0.4520526366137868,Versatile Big,Helper
1627763,Malcolm Brogdon,2019,MIL,SG,28.62,1.6371591985583958,1.4222748846663051,0.2148843138920903,4.78455859175316,Primary Ball Handler,Chaser
1627736,Malik Beasley,2019,DEN,SG,23.193,-0.8628280443417442,0.2771725934999213,-1.1400006378416654,1.833678506369422,Movement Shooter,Chaser
1628370,Malik Monk,2019,CHO,SG,17.233,-1.8188504066661588,-0.6772306582216943,-1.1416197484444646,0.4445805705403163,Movement Shooter,Low Activity
202705,Marshon Brooks,2019,MEM,SG,13.336,-2.0521846174741416,-0.7587435113401467,-1.293441106133995,0.0783312351118602,Shot Creator,Chaser
201188,Marc Gasol,2019,MEM/TOR,C,30.836,1.5198660408816054,-0.5939925603437837,2.113858601225389,6.177581742723287,Versatile Big,Anchor Big
101162,Marcin Gortat,2019,LAC,C,15.968,-1.082000234108472,-1.9210831580334071,0.8390829239249356,0.6250361242900847,Roll + Cut Big,Anchor Big
201158,Marco Belinelli,2019,SAS,SG,22.98,-1.457021553292015,-0.2364313269477433,-1.2205902263442716,1.0680061448825144,Movement Shooter,Low Activity
202694,Marcus Morris Sr.,2019,BOS,PF,27.874,-0.4674388072902882,-0.4140090346567189,-0.0534297726335692,2.5818853851526504,Shot Creator,Helper
203935,Marcus Smart,2019,BOS,SG,27.497,0.842039274009721,-0.3216876234872153,1.1637268974969364,4.605582511013153,Primary Ball Handler,Wing Stopper
1626209,Mario Hezonja,2019,NYK,SF,20.797,-1.0001978278864834,-1.0847612009199523,0.0845633730334692,1.069013167797678,Secondary Ball Handler,Wing Stopper
1628365,Markelle Fultz,2019,PHI,SG,22.466,-1.910078621877024,-1.875794390255485,-0.0342842316215387,0.1256465991244386,Slasher,Point of Attack
202693,Markieff Morris,2019,WAS/OKC,PF,21.907,-0.7865848875933258,-0.7039957062398648,-0.0825891813534611,1.3035824458392014,Versatile Big,Mobile Big
1627737,Marquese Chriss,2019,HOU/CLE,PF,11.6,-1.0364097647546997,-1.104364446569157,0.0679546818144577,0.4302453640826455,Stretch Big,Anchor Big
1628963,Marvin Bagley Iii,2019,SAC,PF,25.282,-1.6433762830546157,0.0648799214559121,-1.7082562045105276,0.7323076876885114,Shot Creator,Helper
101107,Marvin Williams,2019,CHO,PF,28.441,0.4558037286060942,-0.1039129927262411,0.5597167213323354,3.926278806971379,Movement Shooter,Helper
203486,Mason Plumlee,2019,DEN,C,21.107,1.15913323014104,-0.3539738142334448,1.5131070443744847,3.9822967020879663,Post Scorer,Mobile Big
203521,Matthew Dellavedova,2019,MIL/CLE,PG,16.92,-1.394001840676904,-0.4461657895219444,-0.9478360511549596,0.5111305714688213,Primary Ball Handler,Point of Attack
203090,Maurice Harkless,2019,POR,SF,23.587,0.4119007803234357,-0.8336380845184375,1.2455388648418733,2.564163440713789,Versatile Big,Wing Stopper
1628467,Maxi Kleber,2019,DAL,PF,21.155,0.6787906155423019,-0.3476393341716571,1.0264299497139593,2.984114697003589,Stationary Shooter,Wing Stopper
203086,Meyers Leonard,2019,POR,C,14.387,-0.2762367906815203,-0.5647201743621768,0.2884833836806565,1.193961435000087,Stretch Big,Anchor Big
201563,Michael Beasley,2019,LAL,PF,10.672,-0.5421816556207031,-0.0585971069334724,-0.4835845486872306,0.3291101305535032,Shot Creator,Helper
203487,Michael Carter-Williams,2019,HOU/ORL,PG,13.278,0.9001761628096896,0.4728503712226745,0.4273257915870151,0.7925249614227735,Primary Ball Handler,Point of Attack
203077,Michael Kidd-Gilchrist,2019,CHO,PF,18.424,-0.2282723785074589,-1.1403076673373271,0.912035288829868,1.641208768507622,Athletic Finisher,Wing Stopper
1628969,Mikal Bridges,2019,PHO,SF,29.475,-1.2138682319892558,-1.1680663259386492,-0.0458019060506067,1.804789241744581,Movement Shooter,Wing Stopper
201144,Mike Conley,2019,MEM,PG,33.452,3.379503653264607,3.704981570190488,-0.3254779169258809,8.725754911821392,Primary Ball Handler,Point of Attack
203488,Mike Muscala,2019,PHI/LAL,PF,20.404,-1.0714299618827303,-1.2585593737214782,0.1871294118387474,1.0965656299598607,Movement Shooter,Helper
203118,Mike Scott,2019,LAC/PHI,PF,17.667,-2.548230384793122,-1.2639101958539702,-1.284320188939152,-0.1621878540032229,Stationary Shooter,Helper
1628970,Miles Bridges,2019,CHO,SF,21.205,-0.560456619735867,-0.6733363639945221,0.112879744258655,1.9916846766731533,Movement Shooter,Helper
1629011,Mitchell Robinson,2019,NYK,C,20.599,0.9224081320982642,-1.1006163922032262,2.0230245243014906,2.917828283889451,Roll + Cut Big,Anchor Big
1628964,Mo Bamba,2019,ORL,C,16.301,-0.4208830747848927,-2.226758370002562,1.80587529521767,0.9696165479798058,Athletic Finisher,Anchor Big
1626149,Montrezl Harrell,2019,LAC,C,26.32,1.044544908952206,1.2515530543121207,-0.2070081453599145,4.804354165030451,Post Scorer,Anchor Big
1628420,Monté Morris,2019,DEN,PG,24.027,0.3699654004885714,0.9021643954595436,-0.5321989949709722,3.5155447171926384,Primary Ball Handler,Point of Attack
1629021,Moritz Wagner,2019,LAL,C,10.376,-1.476412593893619,-1.6713271567068195,0.1949145628132005,0.2568550113087815,Stretch Big,Helper
1626167,Myles Turner,2019,IND,C,28.636,2.266399055159101,-0.8660229660992009,3.1324220212583023,6.396907972828782,Roll + Cut Big,Mobile Big
202357,Nemanja Bjelica,2019,SAC,PF,23.22,0.991358955824272,-0.1623895399143501,1.1537484957386224,3.9178677955129686,Stretch Big,Helper
2403,Nene,2019,HOU,C,12.995,-1.4521591275339356,-1.833877290780049,0.3817181632461132,0.3228258805313222,Roll + Cut Big,Mobile Big
203457,Nerlens Noel,2019,OKC,C,13.707,0.7529278497989864,-1.544073213615211,2.2970010634141973,2.1481883602758858,Roll + Cut Big,Mobile Big
201587,Nicolas Batum,2019,CHO,SF,31.386,-0.7973178499308042,-0.8769368338368896,0.0796189839060851,2.398566418194118,Movement Shooter,Wing Stopper
203917,Nik Stauskas,2019,POR/CLE,SG,14.921,-2.543860001724849,-1.240990823463975,-1.302869178260874,-0.1150642973955814,Off Screen Shooter,Low Activity
203999,Nikola Jokić,2019,DEN,C,31.299,4.535575646204302,3.525122338972757,1.010453307231545,11.1165628813473,Post Scorer,Mobile Big
202703,Nikola Mirotic,2019,NOP/MIL,PF,27.068,0.2830879567070212,0.9008005665482288,-0.6177126098412077,2.1508649066096037,Movement Shooter,Helper
202696,Nikola Vučević,2019,ORL,C,31.379,3.291907404397741,1.519140229290918,1.7727671751068228,9.216269488883915,Post Scorer,Anchor Big
203943,Noah Vonleh,2019,NYK,PF,25.32,-0.0667489968164578,-1.7087249697367293,1.641975972920272,2.578932384548652,Versatile Big,Helper
1626181,Norman Powell,2019,TOR,SG,18.773,-0.8489443221666417,-0.3696184882108228,-0.4793258339558189,1.1096707144440618,Secondary Ball Handler,Chaser
1628384,Og Anunoby,2019,TOR,SF,20.183,-1.2824887122916442,-1.4011349786611798,0.1186462663695356,0.94924461613076,Stationary Shooter,Helper
1629016,Omari Spellman,2019,ATL,PF,17.491,-1.769083727064194,-1.2834632082013475,-0.4856205188628466,0.3102839543736813,Stretch Big,Helper
201956,Omri Casspi,2019,MEM,SF,14.458,-0.5602605399603773,-1.192641293758973,0.6323807537985957,0.6111543981524672,Athletic Finisher,Helper
203490,Otto Porter Jr.,2019,WAS/CHI,SF,30.067,2.1718795239450577,0.6159759554566344,1.5559035684884228,4.980461160833522,Movement Shooter,Helper
200782,P.J. Tucker,2019,HOU,PF,34.172,0.0138876653489498,-1.4521009554836233,1.4659886208325736,4.345437851089621,Stationary Shooter,Wing Stopper
1627783,Pascal Siakam,2019,TOR,PF,31.846,1.6965622922474275,0.8097426268362853,0.8868196654111424,6.753093669769167,Shot Creator,Wing Stopper
1626192,Pat Connaughton,2019,MIL,SG,20.674,-0.0411141002685798,0.5154865309942237,-0.5566006312628033,1.9101753817344989,Stationary Shooter,Chaser
201976,Patrick Beverley,2019,LAC,PG,27.4,1.259973774331796,0.4375585757963765,0.8224151985354196,5.058010303974444,Primary Ball Handler,Point of Attack
1627775,Patrick Mccaw,2019,CLE/TOR,SG,13.697,-2.177605015202313,-2.283028113892612,0.1054230986902986,0.0483365880907876,Stationary Shooter,Chaser
202335,Patrick Patterson,2019,OKC,PF,13.66,-3.010125262085828,-1.7571388232593486,-1.2529864388264786,-0.3530109169357079,Stretch Big,Helper
201988,Patty Mills,2019,SAS,PG,23.265,0.1644276965720978,1.2350017530952802,-1.0705740565231825,3.14687681900559,Primary Ball Handler,Point of Attack
2200,Pau Gasol,2019,SAS/MIL,C,12.019,1.304234328314246,-0.2169880615207875,1.5212223898350337,0.8637863817178117,Post Scorer,Anchor Big
202331,Paul George,2019,OKC,SF,36.902,5.181761104914801,3.798308251356156,1.3834528535586443,13.713917529849256,Shot Creator,Wing Stopper
200794,Paul Millsap,2019,DEN,PF,27.065,2.0966367277636646,0.7080478649316297,1.3885888628320346,5.512223218812228,Shot Creator,Helper
1626188,Quinn Cook,2019,GSW,PG,14.306,-2.2810885342184166,-0.6799006695894942,-1.6011878646289226,0.0583357476414001,Secondary Ball Handler,Point of Attack
200765,Rajon Rondo,2019,LAL,PG,29.753,-1.9850159007035668,-1.1865357175552709,-0.798480183148296,0.3365700953964691,Primary Ball Handler,Chaser
203526,Raul Neto,2019,UTA,PG,12.8,-0.9510274662377776,-0.0646008135480243,-0.886426652689753,0.4349671946909931,Secondary Ball Handler,Point of Attack
101109,Raymond Felton,2019,OKC,PG,11.495,-1.9860888816001765,-0.8322541003458733,-1.1538347812543028,0.0930256229813917,Secondary Ball Handler,Point of Attack
203493,Reggie Bullock Jr.,2019,DET/LAL,SG,29.824,-1.0811446499939192,-0.5654875177243605,-0.5156571322695588,1.565798598445208,Off Screen Shooter,Wing Stopper
202704,Reggie Jackson,2019,DET,PG,27.914,-0.5493998028475872,0.3140414722389066,-0.8634412750864937,2.7039698000313344,Primary Ball Handler,Point of Attack
1626158,Richaun Holmes,2019,PHO,C,16.91,-0.457874623025911,-0.8404301879896168,0.3825555649637058,1.4693052589766675,Roll + Cut Big,Anchor Big
201937,Ricky Rubio,2019,UTA,PG,27.926,1.0501732150690912,0.3029894767554332,0.747183738313658,4.234268251250462,Primary Ball Handler,Point of Attack
203496,Robert Covington,2019,PHI/MIN,SF,34.36,2.007710359576368,-0.4533638739555085,2.4610742335318765,3.4299534781734877,Movement Shooter,Wing Stopper
201577,Robin Lopez,2019,CHI,C,21.701,-2.622441112240802,-1.6157706735444104,-1.0066704386963925,-0.2627778808517126,Post Scorer,Anchor Big
1629066,Rodions Kurucs,2019,BRK,SF,20.535,-1.0178440839043916,-1.0570878477687935,0.0392437638644017,1.1316264384763486,Movement Shooter,Helper
203918,Rodney Hood,2019,CLE/POR,SG,26.285,-0.4665519521424771,0.1477826330026948,-0.6143345851451718,2.338446490123053,Shot Creator,Chaser
203585,Rodney Mcgruder,2019,MIA,SG,23.48,-1.615465045400191,-1.1408167009697203,-0.474648344430471,0.7520851378827546,Movement Shooter,Point of Attack
1626178,Rondae Hollis-Jefferson,2019,BRK,SF,20.916,-0.2361856118854175,-0.9726058221856306,0.7364202103002131,1.7112872947640858,Athletic Finisher,Helper
1626220,Royce O'Neale,2019,UTA,SF,20.378,-1.2509504352398988,-2.152264603940492,0.9013141687005934,1.2073864928996614,Stationary Shooter,Wing Stopper
200752,Rudy Gay,2019,SAS,PF,26.7,0.5574664750165176,-0.1246971732105881,0.6821636482271057,3.513812831414928,Shot Creator,Wing Stopper
203497,Rudy Gobert,2019,UTA,C,31.812,4.63999300566321,1.1696789224901956,3.4703140831730144,11.60241425180328,Roll + Cut Big,Anchor Big
201566,Russell Westbrook,2019,OKC,PG,36.022,4.419892566071945,3.441367431450545,0.9785251346213986,11.490026017139137,Shot Creator,Point of Attack
201583,Ryan Anderson,2019,PHO/MIA,PF,12.853,-2.5385346169659373,-1.4160498360130414,-1.1224847809528955,-0.0353454391235783,Movement Shooter,Low Activity
1627853,Ryan Arcidiacono,2019,CHI,PG,24.213,-0.5504144936679618,-0.6773261447286149,0.1269116510606529,2.315605052437149,Primary Ball Handler,Point of Attack
1629151,Ryan Broekhoff,2019,DAL,SG,10.797,-1.714763865038588,-0.6417929371952347,-1.0729709278433537,0.1908476737246386,Off Screen Shooter,Low Activity
1626257,Salah Mejri,2019,DAL,C,11.087,0.3364927291899943,-0.8185537462092265,1.155046475399221,0.7034120966663457,Stretch Big,Anchor Big
1626155,Sam Dekker,2019,CLE/WAS,PF,16.778,-0.4488459065252453,-0.1017671550844426,-0.3470787514408027,0.983528817659876,Athletic Finisher,Low Activity
1628400,Semi Ojeleye,2019,BOS,PF,10.613,-2.1235616548211853,-1.2828069720583426,-0.8407546827628429,0.093021076940509,Stationary Shooter,Helper
201586,Serge Ibaka,2019,TOR,C,27.169,0.9120508759047774,0.6466717678348841,0.2653791080698933,4.301366976758856,Roll + Cut Big,Anchor Big
203552,Seth Curry,2019,POR,SG,18.908,-1.3707886940673009,-0.7817504269087855,-0.5890382671585154,0.9016872936996132,Secondary Ball Handler,Point of Attack
203894,Shabazz Napier,2019,BRK,PG,17.55,1.2101518835294482,1.3285183222234915,-0.1183664386940433,2.294029015159304,Shot Creator,Point of Attack
1628983,Shai Gilgeous-Alexander,2019,LAC,PG,26.512,-1.3849035603489075,-2.0673068453722303,0.6824032850233227,1.381009553189594,Slasher,Point of Attack
1629003,Shake Milton,2019,PHI,SG,13.411,-1.423939500300588,-0.6730422166827956,-0.7508972836177923,0.1635689068792248,Movement Shooter,Low Activity
1627885,Shaquille Harrison,2019,CHI,SG,19.587,-1.7633431607276178,-2.233988154112277,0.4706449933846597,0.5567481848514193,Slasher,Point of Attack
2733,Shaun Livingston,2019,GSW,PG,15.108,-2.070595563723929,-1.3914275076973042,-0.679168056026625,0.1843549362259192,Shot Creator,Point of Attack
202714,Shelvin Mack,2019,MEM/CHO,PG,21.871,-2.7784737788161955,-1.5169299355524732,-1.261543843263722,-0.3280258538460993,Primary Ball Handler,Point of Attack
203524,Solomon Hill,2019,NOP,SF,19.966,-2.81876588166617,-2.003256079315813,-0.815509802350356,-0.2536699523475802,Stationary Shooter,Wing Stopper
203915,Spencer Dinwiddie,2019,BRK,PG,28.148,-0.112773445597884,1.2207753214738306,-1.3335487670717143,2.8091976281358018,Shot Creator,Wing Stopper
1626169,Stanley Johnson,2019,DET/NOP,SF,18.292,-2.656867091206708,-2.677902352414825,0.0210352612081165,-0.2240842017876798,Movement Shooter,Wing Stopper
